Time [s],Value,Parity Error,Framing Error
1.347027640000000,1,,
1.347114516000000,6,,
1.347201392000000,\n,,
1.348026728000000,1,,
1.348113606000000,6,,
1.348200482000000,\n,,
1.349025818000000,1,,
1.349112694000000,6,,
1.349199570000000,\n,,
1.350024908000000,1,,
1.350111784000000,6,,
1.350198662000000,\n,,
1.351023998000000,1,,
1.351110874000000,6,,
1.351197750000000,\n,,
1.352023088000000,1,,
1.352109964000000,6,,
1.352196842000000,\n,,
1.353022176000000,1,,
1.353109054000000,6,,
1.353195930000000,\n,,
1.354021266000000,1,,
1.354108144000000,6,,
1.354195020000000,\n,,
1.355029044000000,1,,
1.355115920000000,6,,
1.355202798000000,\n,,
1.356028134000000,1,,
1.356115010000000,6,,
1.356201888000000,\n,,
1.357027224000000,1,,
1.357114100000000,6,,
1.357200978000000,\n,,
1.358026312000000,1,,
1.358113190000000,6,,
1.358200068000000,\n,,
1.359025402000000,1,,
1.359112278000000,6,,
1.359199156000000,\n,,
1.360024490000000,1,,
1.360111368000000,6,,
1.360198246000000,\n,,
1.361023582000000,1,,
1.361110458000000,6,,
1.361197336000000,\n,,
1.362022672000000,1,,
1.362109548000000,6,,
1.362196426000000,\n,,
1.363021762000000,1,,
1.363108638000000,6,,
1.363195514000000,\n,,
1.364020850000000,1,,
1.364107728000000,6,,
1.364194604000000,\n,,
1.365028628000000,1,,
1.365115506000000,6,,
1.365202382000000,\n,,
1.366027718000000,1,,
1.366114594000000,6,,
1.366201472000000,\n,,
1.367026806000000,1,,
1.367113684000000,6,,
1.367200562000000,\n,,
1.368025898000000,1,,
1.368112774000000,6,,
1.368199650000000,\n,,
1.369024988000000,1,,
1.369111864000000,6,,
1.369198740000000,\n,,
1.370024078000000,1,,
1.370110952000000,6,,
1.370197830000000,\n,,
1.371023164000000,1,,
1.371110044000000,6,,
1.371196920000000,\n,,
1.372022256000000,1,,
1.372109132000000,6,,
1.372196008000000,\n,,
1.373021346000000,1,,
1.373108222000000,6,,
1.373195100000000,\n,,
1.374029124000000,1,,
1.374115998000000,6,,
1.374202876000000,\n,,
1.375019524000000,1,,
1.375106402000000,6,,
1.375193280000000,\n,,
1.376027302000000,1,,
1.376114178000000,6,,
1.376201056000000,\n,,
1.377026392000000,1,,
1.377113266000000,6,,
1.377200146000000,\n,,
1.378025480000000,1,,
1.378112358000000,6,,
1.378199236000000,\n,,
1.379024570000000,1,,
1.379111448000000,6,,
1.379198324000000,\n,,
1.380023662000000,1,,
1.380110538000000,6,,
1.380197416000000,\n,,
1.381022750000000,1,,
1.381109628000000,6,,
1.381196504000000,\n,,
1.382021840000000,1,,
1.382108718000000,6,,
1.382195594000000,\n,,
1.383029618000000,1,,
1.383116494000000,6,,
1.383203372000000,\n,,
1.384028706000000,1,,
1.384115584000000,6,,
1.384202462000000,\n,,
1.385027796000000,1,,
1.385114674000000,6,,
1.385201550000000,\n,,
1.386026886000000,1,,
1.386113764000000,6,,
1.386200642000000,\n,,
1.387025974000000,1,,
1.387112852000000,6,,
1.387199730000000,\n,,
1.388025066000000,1,,
1.388111944000000,6,,
1.388198820000000,\n,,
1.389024156000000,1,,
1.389111032000000,6,,
1.389197910000000,\n,,
1.390023246000000,1,,
1.390110122000000,6,,
1.390197000000000,\n,,
1.391022336000000,1,,
1.391109212000000,6,,
1.391196090000000,\n,,
1.392021424000000,1,,
1.392108302000000,6,,
1.392195178000000,\n,,
1.393029202000000,1,,
1.393116078000000,6,,
1.393202958000000,\n,,
1.394028292000000,1,,
1.394115170000000,6,,
1.394202046000000,\n,,
1.395027382000000,1,,
1.395114258000000,6,,
1.395201136000000,\n,,
1.396026472000000,1,,
1.396113348000000,6,,
1.396200224000000,\n,,
1.397025560000000,1,,
1.397112438000000,6,,
1.397199316000000,\n,,
1.398024650000000,1,,
1.398111526000000,6,,
1.398198404000000,\n,,
1.399023740000000,1,,
1.399110616000000,6,,
1.399197494000000,\n,,
1.400022830000000,1,,
1.400109706000000,6,,
1.400196584000000,\n,,
1.401021920000000,1,,
1.401108796000000,6,,
1.401195672000000,\n,,
1.402021008000000,1,,
1.402107886000000,6,,
1.402194762000000,\n,,
1.403028786000000,1,,
1.403115664000000,6,,
1.403202540000000,\n,,
1.404027876000000,1,,
1.404114752000000,6,,
1.404201630000000,\n,,
1.405026966000000,1,,
1.405113842000000,6,,
1.405200720000000,\n,,
1.406026054000000,1,,
1.406112932000000,6,,
1.406199810000000,\n,,
1.407025146000000,1,,
1.407112020000000,6,,
1.407198900000000,\n,,
1.408024234000000,1,,
1.408111112000000,6,,
1.408197988000000,\n,,
1.409023326000000,1,,
1.409110200000000,6,,
1.409197078000000,\n,,
1.410022414000000,1,,
1.410109290000000,6,,
1.410196168000000,\n,,
1.411021504000000,1,,
1.411108382000000,6,,
1.411195258000000,\n,,
1.412020594000000,1,,
1.412107470000000,6,,
