Time [s],Channel 0
1.066019848,0
1.068012712,1
1.070007316,0
1.072023448,1
1.074019972,0
1.076007144,1
1.078022604,0
1.080010196,1
1.082008112,0
1.084023540,1
1.086022224,0
1.088007420,1
1.090021692,0
1.092011284,1
1.094008680,0
1.096023524,1
1.098022960,0
1.100009908,1
1.102021928,0
1.104010416,1
1.106011188,0
1.108024112,1
1.110023904,0
1.112010580,1
1.114017100,0
1.116012400,1
1.118007752,0
1.120024512,1
1.122023888,0
1.124010148,1
1.126014812,0
1.128009820,1
1.130008928,0
1.132023060,1
1.134024308,0
1.136010316,1
1.138011880,0
1.140013308,1
1.142009432,0
1.144024688,1
1.146023796,0
1.148014364,1
1.150010052,0
1.152013060,1
1.154012020,0
1.156022448,1
1.158024092,0
1.160018204,1
1.162016140,0
1.164008568,1
1.166011608,0
1.168015616,1
1.170022764,0
1.172016604,1
1.174013624,0
1.176012740,1
1.178011508,0
1.180012580,1
1.182023184,0
1.184019612,1
1.186010820,0
1.188012576,1
1.190009432,0
1.192011316,1
1.194023920,0
1.196017512,1
1.198008468,0
1.200012312,1
1.202008728,0
1.204008072,1
1.206023424,0
1.208018788,1
1.210008308,0
1.212012568,1
1.214010544,0
1.222010288,1
1.224025120,0
1.226018964,1
1.228008400,0
1.230013428,1
1.232013284,0
1.234011960,1
1.236024960,0
1.238020948,1
1.240009736,0
1.242014996,1
1.244013768,0
1.246013340,1
1.248024444,0
1.250022284,1
1.252010908,0
1.254018252,1
1.256015232,0
1.258014344,1
1.260024864,0
1.262024208,1
1.264009832,0
1.266020508,1
1.268015904,0
1.270016684,1
1.272024768,0
1.274024232,1
1.276008648,0
1.278022972,1
1.280016160,0
1.282014916,1
1.284025188,0
1.286024884,1
1.288010572,0
1.290024788,1
1.292014976,0
1.294020152,1
1.296025524,0
1.298023704,1
1.300009532,0
1.302022796,1
1.304015396,0
1.306016844,1
1.308021364,0
1.310024208,1
1.312012728,0
1.314020028,1
1.316011904,0
1.318011516,1
1.320024516,0
1.322025504,1
1.324012276,0
1.326020200,1
1.328016740,0
1.330008748,1
1.332023688,0
1.334025988,1
1.336011612,0
1.338017956,1
1.340017828,0
1.342009004,1
1.344022152,0
1.346025328,1
1.348012180,0
1.350014292,1
1.352023564,0
1.354009240,1
1.356020408,0
1.358024916,1
1.360008936,0
1.362012964,1
1.364024152,0
1.366016952,1
1.368025560,0
1.370010068,1
1.372010276,0
1.374017368,1
1.376025472,0
1.378020960,1
1.380009060,0
1.382016320,1
1.384025028,0
1.386021208,1
1.388012016,0
1.390011860,1
1.392021796,0
1.394020744,1
1.396009180,0
1.398018084,1
1.400026188,0
1.402013616,1
1.404009216,0
1.406011416,1
1.408025268,0
1.410025400,1
1.412011276,0
1.414012704,1
1.416019976,0
1.418009752,1
1.420009480,0
1.422012076,1
1.424025760,0
1.426025772,1
1.428012896,0
1.430010236,1
1.432021820,0
1.434013496,1
1.436009516,0
1.438009628,1
1.440023400,0
1.442025536,1
1.444014720,0
1.446017312,1
1.448025688,0
1.450019448,1
1.452009884,0
1.454009704,1
1.456024728,0
1.458026196,1
1.460015028,0
1.462009536,1
1.464017516,0
1.466021524,1
1.468011460,0
1.470015908,1
1.472026096,0
1.474025772,1
1.476017520,0
1.478010360,1
1.480014384,0
1.482013164,1
1.484010348,0
1.486010252,1
1.488026276,0
1.490026056,1
1.492021472,0
1.494010000,1
1.496025940,0
1.498026404,1
1.500010508,0
1.502016016,1
1.504026892,0
1.506026320,1
1.508024736,0
1.510010408,1
1.512013848,0
1.514026628,1
1.516010564,0
1.518010408,1
1.520025552,0
1.522026396,1
1.524026748,0
1.526010860,1
1.528022048,0
1.530026372,1
1.532022056,0
1.534010068,1
1.536022108,0
1.538026284,1
1.540019096,0
1.542010604,1
1.544020708,0
1.546026968,1
1.548010592,0
1.550015268,1
1.552019184,0
1.554026692,1
1.556026548,0
1.558010492,1
1.560014096,0
1.562026484,1
1.564011420,0
1.566012364,1
1.568017220,0
1.570025228,1
1.572025580,0
1.574010236,1
1.576011004,0
1.578026848,1
1.580012808,0
1.582010732,1
1.584013484,0
1.586026408,1
1.588026844,0
1.590010540,1
1.592011396,0
1.594026488,1
1.596013716,0
1.598010808,1
1.600011164,0
1.602025444,1
1.604027132,0
1.606010868,1
1.608011056,0
1.610027148,1
1.622016468,0
1.624011836,1
1.626015772,0
1.628027508,1
1.630026948,0
1.632013288,1
1.634011080,0
1.636027672,1
1.638021276,0
1.640010992,1
1.642018952,0
1.644024628,1
1.646027396,0
1.648015908,1
1.650010824,0
1.652027248,1
1.654023100,0
1.656012464,1
1.658021152,0
1.660027828,1
1.662027308,0
1.664021336,1
1.666010856,0
1.668027304,1
1.670027076,0
1.672012208,1
1.674017896,0
1.676027572,1
1.678027528,0
1.680021204,1
1.682011060,0
1.684028796,1
1.686027068,0
1.688013660,1
1.690025200,0
1.692027460,1
1.694026940,0
1.696026864,1
1.698011636,0
1.700024916,1
1.702027600,0
1.704011592,1
1.706021360,0
1.708024620,1
1.710027392,0
1.712027836,1
1.714011524,0
1.716018156,1
1.718027760,0
1.720011352,1
1.722013144,0
1.724020736,1
1.726027652,0
1.728027912,1
1.730011600,0
1.732015192,1
1.734027900,0
1.736011576,1
1.738011760,0
1.740018500,1
1.742028104,0
1.744027884,1
1.746011736,0
1.748015872,1
1.750028224,0
1.752013732,1
1.754012256,0
1.756014700,1
1.758028304,0
1.760027876,1
1.762011836,0
1.764012324,1
1.766028032,0
1.768013208,1
1.770011936,0
1.772012860,1
1.774028464,0
1.776025576,1
1.778018764,0
1.780012692,1
1.782024440,0
1.784018700,1
1.786015300,0
1.788013500,1
1.790028188,0
1.792025508,1
1.794018340,0
1.796012036,1
1.798025976,0
1.800022900,1
1.802015192,0
1.804014324,1
1.806028180,0
1.808026604,1
1.810022728,0
1.812012260,1
1.814027968,0
1.816025144,1
1.818015684,0
1.820012796,1
1.822028568,0
1.824026992,1
1.826022888,0
1.828012232,1
1.830026500,0
1.832026116,1
1.834013884,0
1.836013872,1
1.838028392,0
1.840028488,1
1.842026360,0
1.844012788,1
1.846027472,0
1.848027856,1
1.850014876,0
1.852015804,1
1.854027680,0
1.856028440,1
1.858029352,0
1.860012196,1
1.862021216,0
1.864028580,1
1.866013268,0
1.868013796,1
1.870026672,0
1.872028432,1
1.874029536,0
1.876012816,1
1.878019000,0
1.880029156,1
1.882015344,0
1.884012372,1
1.886022476,0
1.888028820,1
1.890029008,0
1.892013080,1
1.894020016,0
1.896028940,1
1.898013316,0
1.900014076,1
1.902019304,0
1.904028644,1
1.906029164,0
1.908012780,1
1.910014132,0
1.912028788,1
1.914012808,0
1.916013816,1
1.918016336,0
1.920029200,1
1.922025388,0
1.924013272,1
1.926012624,0
1.928029636,1
1.930014008,0
1.932012684,1
1.934017516,0
1.936029192,1
1.938028712,0
1.940015472,1
1.942012680,0
1.944029356,1
1.946016500,0
1.948013012,1
1.950013800,0
1.952029396,1
1.954028832,0
1.956016404,1
1.958013756,0
1.960029432,1
1.962019308,0
1.964013064,1
1.966013336,0
1.968029408,1
1.970029760,0
1.972018272,1
1.974013060,0
1.976028548,1
1.978026384,0
1.980021392,1
1.982019664,0
1.984026944,1
1.986028964,0
1.988024556,1
1.990014636,0
1.992024812,1
1.994026000,0
1.996019280,1
1.998018132,0
2.000025184,1
2.002029620,0
2.004026880,1
2.006013920,0
2.008026012,1
2.010028036,0
2.012014940,1
2.014017208,0
2.016024136,1
2.018029760,0
2.020023268,1
2.022014580,0
2.024024672,1
2.026029776,0
2.028013808,1
2.030015576,0
2.032021836,1
2.034029168,0
2.036019012,1
2.038013700,0
2.040027312,1
2.042028832,0
2.044013736,1
2.046013676,0
2.048021600,1
2.050029972,0
2.052017984,1
2.054013544,0
2.056020220,1
2.058028408,0
2.060014168,1
2.062014876,0
2.064020216,1
2.066030800,0
2.068019976,1
2.070013828,0
2.072018444,1
2.074028632,0
2.076017096,1
2.078015200,0
2.080019876,1
2.082030480,0
2.084024508,1
2.086014780,0
2.088015184,1
2.090027540,0
2.092015880,1
2.094016756,0
2.096015096,1
2.098030076,0
2.100026088,1
2.102019044,0
2.104014636,1
2.106029408,0
2.108019520,1
2.110014832,0
2.112020008,1
2.114030112,0
2.116028976,1
2.118020660,0
2.120014068,1
2.122029172,0
2.124023264,1
2.126015888,0
2.128016564,1
2.130030500,0
2.132030136,1
2.134026904,0
2.136013912,1
2.138031204,0
2.140024296,1
2.142014796,0
2.144017472,1
2.146029160,0
2.148031104,1
2.150028540,0
2.152014884,1
2.154029532,0
2.156030124,1
2.158014308,0
2.160014672,1
2.162029692,0
2.164030600,1
2.166025700,0
2.168014376,1
2.170031024,0
2.172030676,1
2.174014364,0
2.176019936,1
2.178023288,0
2.180030464,1
2.182022068,0
2.184014684,1
2.186028160,0
2.188030588,1
2.190014688,0
2.192021388,1
2.194020656,0
2.196030668,1
2.198021084,0
2.200014676,1
2.202024468,0
2.204027644,1
2.206022328,0
2.208019464,1
2.210019088,0
2.212030824,1
2.214022116,0
2.216014376,1
2.218020728,0
2.220024300,1
2.222017656,0
2.224019916,1
2.226017704,0
2.228030964,1
2.230023692,0
2.232015536,1
2.234016660,0
2.236022420,1
2.238017856,0
2.240017676,1
2.242019780,0
2.244031456,1
2.246027392,0
2.248016672,1
2.250015108,0
2.252023912,1
2.254020452,0
2.256015712,1
2.258016168,0
2.260031740,1
2.262028408,0
2.264021416,1
2.266015184,0
2.268030528,1
2.270023568,0
2.272014996,1
2.274015580,0
2.276031256,1
2.278031692,0
2.280023388,1
2.282015156,0
2.284031044,1
2.286026812,0
2.288015320,1
2.290015344,0
2.292031288,1
2.294031644,0
2.296021628,1
2.298015316,0
2.300031328,1
2.302029452,0
2.304016292,1
2.306015356,0
2.308032116,1
2.310031552,0
2.312019664,1
2.314018100,0
2.316029860,1
2.318031776,0
2.320015952,1
2.322015472,0
2.324031668,1
2.326031772,0
2.328020428,1
2.330016948,0
2.332026956,1
2.334031560,0
2.336015592,1
2.338016776,0
2.340031828,1
2.342031932,0
2.344022860,1
2.346018064,0
2.348022076,1
2.350031740,0
2.352015332,1
2.354016020,0
2.356031300,1
2.358031820,0
2.360024412,1
2.362016060,0
2.364020152,1
2.366031920,0
2.368017452,1
2.370015720,0
2.372032376,1
2.374031812,0
2.376025156,1
2.378016528,0
2.380015872,1
2.382031644,0
2.384015776,1
2.386024380,0
2.388031556,1
2.390030432,0
2.392022856,1
2.394015688,0
2.396017200,1
2.398031968,0
2.400016580,1
2.402024432,0
2.404028860,1
2.406028528,0
2.408029536,1
2.410016140,0
2.412017752,1
2.414032356,0
2.416015908,1
2.418016844,0
2.420030020,1
2.422032496,0
2.424031904,1
2.426016672,0
2.428016160,1
2.430032684,0
2.432020524,1
2.434018064,0
2.436028492,1
2.438029304,0
2.440029396,1
2.442021164,0
2.444016196,1
2.446032384,0
2.448022976,1
2.450016808,0
2.452023672,1
2.454027920,0
2.456032700,1
2.458022804,0
2.460016480,1
2.462033040,0
2.464022240,1
2.466016592,0
2.468024100,1
2.470032352,0
2.472032776,1
2.474022964,0
2.476016388,1
2.478031264,0
2.480028772,1
2.482017440,0
2.484024448,1
2.486032384,0
2.488032664,1
2.490027104,0
2.492016736,1
2.494029672,0
2.496032184,1
2.498017536,0
2.500017316,1
2.502032004,0
2.504032908,1
2.506025344,0
2.508016936,1
2.510024144,0
2.512030156,1
2.514019384,0
2.516019224,1
2.518032244,0
2.520032940,1
2.522022960,0
2.524016556,1
2.526023636,0
2.528032728,1
2.530020248,0
2.532018112,1
2.534031300,0
2.536033352,1
2.538025204,0
2.540017652,1
2.542022504,0
2.544033512,1
2.546021720,0
2.548017272,1
2.550033208,0
2.552032884,1
2.554023844,0
2.556016768,1
2.558018100,0
2.560033608,1
2.562024400,0
2.564018992,1
2.566030012,0
2.568033104,1
2.570024084,0
2.572019008,1
2.574017028,0
2.576029228,1
2.578017496,0
2.580017152,1
2.582029920,0
2.584033516,1
2.586024808,0
2.588029980,1
2.590025500,0
2.592019636,1
2.594021740,0
2.596033248,1
2.598025708,0
2.600020068,1
2.602017048,0
2.604030476,1
2.606033328,0
2.608030192,1
2.610031212,0
2.612019552,1
2.614017552,0
2.616023560,1
2.618033500,0
2.620033364,1
2.622032968,0
2.624026516,1
2.626022036,0
2.628024212,1
2.630017524,0
2.632026180,1
2.634024616,0
2.636034104,1
2.638033792,0
2.640033300,1
2.642020840,0
2.644024852,1
2.646017664,0
2.648019004,1
2.650019776,0
2.652027220,1
2.654033740,0
2.656032084,1
2.658032500,0
2.660033928,1
2.662022448,0
2.664017892,1
2.666021664,0
2.668023880,1
2.670033004,0
2.672019180,1
2.674018200,0
2.676031564,1
2.678030420,0
2.680030468,1
2.682033992,0
2.684029332,1
2.686019456,0
2.688017632,1
2.690018880,0
2.692026808,1
2.694017992,0
2.696019272,1
2.698030460,0
2.700027968,1
2.702029364,0
2.704034292,1
2.706019228,0
2.708020924,1
2.710018112,0
2.712029600,1
2.714034036,0
2.716026544,1
2.718020108,0
2.720024364,1
2.722018200,0
2.724020332,1
2.726032272,0
2.728018236,1
2.730030488,0
2.732027664,1
2.734034412,0
2.736034172,1
2.738024940,0
2.740020552,1
2.742019160,0
2.744018480,1
2.746026664,0
2.748034340,1
2.750019364,0
2.752031724,1
2.754017996,0
2.756031216,1
2.758030984,0
2.760019908,1
2.762030532,0
2.764023460,1
2.766022208,0
2.768034384,1
2.770032904,0
2.772020352,1
2.774026372,0
2.776019964,1
2.778025692,0
2.780023284,1
2.782023720,0
2.784032084,1
2.786027356,0
2.788029008,1
2.790034696,0
2.792027372,1
2.794024228,0
2.796019256,1
2.798026276,0
2.800032412,1
2.802027036,0
2.804023128,1
2.806033396,0
2.808020176,1
2.810030408,0
2.812034580,1
2.814022104,0
2.816020716,1
2.818019820,0
2.820033244,1
2.822033160,0
2.824031692,1
2.826021108,0
2.828028888,1
2.830018824,0
2.832031124,1
2.834035144,0
2.836022152,1
2.838023944,0
2.840019288,1
2.842034808,0
2.844034712,1
2.846028732,0
2.848021740,1
2.850022448,0
2.852019708,1
2.854034772,0
2.856032864,1
2.858026800,0
2.860029412,1
2.862020120,0
2.864032524,1
2.866034692,0
2.868022948,1
2.870023556,0
2.872022168,1
2.874021352,0
2.876035592,1
2.878035364,0
2.880029372,1
2.882028248,0
2.884019004,1
2.886032276,0
2.888029992,1
2.890019596,0
2.892027772,1
2.894021232,0
2.896028156,1
2.898034988,0
2.900030580,1
2.902025432,0
2.904023380,1
2.906022900,0
2.908031492,1
2.910028556,0
2.912019980,1
2.914034500,0
2.916021116,1
2.918032052,0
2.920035456,1
2.922026392,0
2.924022736,1
2.926020108,0
2.928028892,1
2.930034556,0
2.932033940,1
2.934020396,0
2.936032908,1
2.938019092,0
2.940035208,1
2.942035936,0
2.944020028,1
2.946021296,0
2.948020996,1
2.950032932,0
2.952036272,1
2.954032608,0
2.956021448,1
2.958027636,0
2.960019748,1
2.962035268,0
2.964036320,1
2.966021588,0
2.968028932,1
2.970021140,0
2.972036484,1
2.974035920,0
2.976023408,1
2.978028012,0
2.980023020,1
2.982022476,0
2.984032988,1
2.986031964,0
2.988030080,1
2.990028180,0
2.992026692,1
2.994028712,0
2.996035156,1
2.998019804,0
3.000035228,1
3.002021664,0
3.004032028,1
3.006033716,0
3.008032288,1
3.010022224,0
3.012028568,1
3.014021192,0
3.016031032,1
3.018034552,0
3.020024104,1
3.022036040,0
3.024021632,1
3.026036092,0
3.028034036,1
3.030031848,0
3.032020692,1
3.034031568,0
3.036022244,1
3.038032680,0
3.040027520,1
3.042024168,0
3.044031676,1
3.046024052,0
3.048032644,1
3.050035016,0
3.052026068,1
3.054020588,0
3.056030600,1
3.058022472,0
3.060036564,1
3.062021148,0
3.064031656,1
3.066027428,0
3.068022768,1
3.070030808,0
3.072036236,1
3.074021652,0
3.076028056,1
3.078022180,0
3.080032356,1
3.082036624,0
3.084020864,1
3.086036216,0
3.088023560,1
3.090026684,0
3.092029360,1
3.094037132,0
3.096020432,1
3.098035452,0
3.100021208,1
3.102036416,0
3.104033928,1
3.106020760,0
3.108033852,1
3.110022040,0
3.112028880,1
3.114033756,0
3.116036848,1
3.118021348,0
3.120034524,1
3.122020708,0
3.124036656,1
3.126027428,0
3.128022392,1
3.130029416,0
3.132022088,1
3.134030964,0
3.136036224,1
3.138032328,0
3.140026316,1
3.142028668,0
3.144020680,1
3.146037220,0
3.148021396,1
3.150027708,0
3.152029300,1
3.154024988,0
3.156033264,1
3.158036868,0
3.160024460,1
3.162028876,0
3.164022968,1
3.166026492,0
3.168037104,1
3.170024728,0
3.172033592,1
3.174033280,0
3.176027556,1
3.178029496,0
3.180034756,1
3.182021296,0
3.184030596,1
3.186024448,0
3.188031792,1
3.190036084,0
3.192032508,1
3.194032340,0
3.196027936,1
3.198023120,0
3.200034232,1
3.202034420,0
3.204021760,1
3.206034740,0
3.208023168,1
3.210033936,0
3.212033716,1
3.214025904,0
3.216028560,1
3.218025660,0
3.220022088,1
3.222037128,0
3.224037556,1
3.226027824,0
3.228035708,1
3.230022164,0
3.232037844,1
3.234031280,0
3.236022392,1
3.238025204,0
3.240029628,1
3.242022148,0
3.244037928,1
3.246031368,0
3.248032708,1
3.250029540,0
3.252021468,1
3.254037904,0
3.256034852,1
3.258021540,0
3.260027504,1
3.262030608,0
3.264030036,1
3.266037992,0
3.268023248,1
3.270038188,0
3.272025344,1
3.274025468,0
3.276037372,1
3.278035580,0
3.280024420,1
3.282035152,0
3.284023244,1
3.286035096,0
3.288038128,1
3.290021836,0
3.292036988,1
3.294022572,0
3.296030748,1
3.298038516,0
3.300037132,1
3.302029984,0
3.304033700,1
3.306022160,0
3.308038168,1
3.310038292,0
3.312021636,1
3.314034072,0
3.316022372,1
3.318036976,0
3.320038484,1
3.322030860,0
3.324033536,1
3.326032784,0
3.328021960,1
3.330039064,0
3.332033760,1
3.334024532,0
3.336027124,1
3.338023352,0
3.340037944,1
3.342039132,0
3.344022908,1
3.346037596,0
3.348026500,1
3.350025292,0
3.352038364,1
3.354027656,0
3.356033496,1
3.358028184,0
3.360022172,1
3.362038444,0
3.364039452,1
3.366022680,0
3.368037752,1
3.370023980,0
3.372030908,1
3.374038592,0
3.376025456,1
3.378038308,0
3.380025984,1
3.382033484,0
3.384034744,1
3.386038180,0
3.388022400,1
3.390035732,0
3.392022364,1
3.394031572,0
3.396033392,1
3.398028020,0
3.400032696,1
3.402024548,0
3.404027788,1
3.406035304,0
3.408039148,1
3.410026692,0
3.412037700,1
3.414022596,0
3.416038040,1
3.418033560,0
3.420026568,1
3.422030360,0
3.424025120,1
3.426025264,0
3.428038524,1
3.430028292,0
3.432034240,1
3.434034012,0
3.436022916,1
3.438039184,0
3.440031196,1
3.442025568,0
3.444023996,1
3.446031932,0
3.448034232,1
3.450038752,0
3.452023344,1
3.454039136,0
3.456026228,1
3.458022748,0
3.460037572,1
3.462033588,0
3.464032452,1
3.466030308,0
3.468028064,1
3.470039712,0
3.472039072,1
3.474023260,0
3.476038936,1
3.478023144,0
3.480030196,1
3.482039132,0
3.484029224,1
3.486033848,0
3.488033856,1
3.490023376,0
3.492039700,1
3.494035804,0
3.496024480,1
3.498039936,0
3.500023280,1
3.502037592,0
3.504037184,1
3.506030952,0
3.508033484,1
