Time [s],Value,Parity Error,Framing Error
0.172014136000000,9,,
0.172101012000000,6,,
0.172187890000000,\n,,
0.174012320000000,9,,
0.174099196000000,6,,
0.174186074000000,\n,,
0.176010504000000,9,,
0.176097380000000,6,,
0.176184258000000,\n,,
0.178008688000000,9,,
0.178095566000000,6,,
0.178182442000000,\n,,
0.180015560000000,9,,
0.180102436000000,6,,
0.180189314000000,\n,,
0.182013744000000,9,,
0.182100622000000,6,,
0.182187498000000,\n,,
0.184011928000000,9,,
0.184098806000000,6,,
0.184185682000000,\n,,
0.186010112000000,9,,
0.186096990000000,6,,
0.186183866000000,\n,,
0.188008296000000,9,,
0.188095174000000,6,,
0.188182050000000,\n,,
0.190015168000000,9,,
0.190102046000000,6,,
0.190188924000000,\n,,
0.192013352000000,9,,
0.192100228000000,6,,
0.192187106000000,\n,,
0.194011536000000,9,,
0.194098414000000,6,,
0.194185290000000,\n,,
0.196009720000000,9,,
0.196096598000000,6,,
0.196183474000000,\n,,
0.198007904000000,9,,
0.198094782000000,6,,
0.198181658000000,\n,,
0.200014776000000,9,,
0.200101654000000,6,,
0.200188532000000,\n,,
0.202012960000000,9,,
0.202099838000000,6,,
0.202186714000000,\n,,
0.204011144000000,9,,
0.204098022000000,6,,
0.204184898000000,\n,,
0.206009328000000,9,,
0.206096206000000,6,,
0.206183084000000,\n,,
0.208007512000000,9,,
0.208094390000000,6,,
0.208181268000000,\n,,
0.210014386000000,9,,
0.210101260000000,6,,
0.210188140000000,\n,,
0.212012568000000,9,,
0.212099446000000,6,,
0.212186324000000,\n,,
0.214010754000000,9,,
0.214097630000000,6,,
0.214184506000000,\n,,
0.216008936000000,9,,
0.216095814000000,6,,
0.216182692000000,\n,,
0.218015808000000,9,,
0.218102686000000,6,,
0.218189564000000,\n,,
0.220013994000000,9,,
0.220100870000000,6,,
0.220187746000000,\n,,
0.222012178000000,9,,
0.222099054000000,6,,
0.222185932000000,\n,,
0.224010362000000,9,,
0.224097238000000,6,,
0.224184116000000,\n,,
0.226008546000000,9,,
0.226095422000000,6,,
0.226182300000000,\n,,
0.228015416000000,9,,
0.228102294000000,6,,
0.228189172000000,\n,,
0.230013600000000,9,,
0.230100478000000,6,,
0.230187356000000,\n,,
0.232011784000000,9,,
0.232098662000000,6,,
0.232185540000000,\n,,
0.234009968000000,9,,
0.234096846000000,6,,
0.234183724000000,\n,,
0.236008154000000,9,,
0.236095030000000,6,,
0.236181908000000,\n,,
0.238015024000000,9,,
0.238101902000000,6,,
0.238188780000000,\n,,
0.240004520000000,9,,
0.240091398000000,6,,
0.240178276000000,\n,,
0.242011394000000,9,,
0.242098270000000,6,,
0.242185148000000,\n,,
0.244009578000000,9,,
0.244096454000000,6,,
0.244183332000000,\n,,
0.246007762000000,9,,
0.246094638000000,6,,
0.246181516000000,\n,,
0.248014632000000,9,,
0.248101510000000,6,,
0.248188388000000,\n,,
0.250012818000000,9,,
0.250099694000000,6,,
0.250186572000000,\n,,
0.252011002000000,9,,
0.252097878000000,6,,
0.252184754000000,\n,,
0.254009186000000,9,,
0.254096062000000,6,,
0.254182940000000,\n,,
0.256016056000000,9,,
0.256102934000000,6,,
0.256189812000000,\n,,
0.258014242000000,9,,
0.258101118000000,6,,
0.258187996000000,\n,,
0.260012426000000,9,,
0.260099302000000,6,,
0.260186180000000,\n,,
0.262010610000000,9,,
0.262097486000000,6,,
0.262184364000000,\n,,
0.264008794000000,9,,
0.264095670000000,6,,
0.264182548000000,\n,,
0.266015666000000,9,,
0.266102542000000,6,,
0.266189420000000,\n,,
0.268013850000000,9,,
0.268100726000000,6,,
0.268187604000000,\n,,
0.270012034000000,9,,
0.270098910000000,6,,
0.270185788000000,\n,,
0.272010218000000,9,,
0.272097094000000,6,,
0.272183972000000,\n,,
0.274008402000000,9,,
0.274095278000000,6,,
0.274182156000000,\n,,
0.276006586000000,9,,
0.276093464000000,6,,
0.276180340000000,\n,,
0.278013458000000,9,,
0.278100334000000,6,,
0.278187212000000,\n,,
0.280011642000000,9,,
0.280098518000000,6,,
0.280185396000000,\n,,
0.282009826000000,9,,
0.282096702000000,6,,
0.282183582000000,\n,,
0.284008010000000,9,,
0.284094888000000,6,,
0.284181764000000,\n,,
0.286014882000000,9,,
0.286101758000000,6,,
0.286188636000000,\n,,
0.288013064000000,9,,
0.288099942000000,6,,
0.288186820000000,\n,,
0.290011250000000,9,,
0.290098128000000,6,,
0.290185004000000,\n,,
0.292009434000000,9,,
0.292096312000000,6,,
0.292183190000000,\n,,
0.294016306000000,9,,
0.294103182000000,6,,
0.294190060000000,\n,,
0.296014490000000,9,,
0.296101366000000,6,,
0.296188244000000,\n,,
0.298012674000000,9,,
0.298099550000000,6,,
0.298186428000000,\n,,
0.300010858000000,9,,
0.300097734000000,6,,
0.300184612000000,\n,,
0.302009042000000,9,,
0.302095920000000,6,,
0.302182796000000,\n,,
0.304015914000000,9,,
0.304102790000000,6,,
0.304189668000000,\n,,
0.306014098000000,9,,
0.306100974000000,6,,
0.306187852000000,\n,,
0.308012282000000,9,,
0.308099158000000,6,,
0.308186036000000,\n,,
0.310010466000000,9,,
0.310097342000000,6,,
0.310184220000000,\n,,
0.312008650000000,9,,
0.312095526000000,6,,
0.312182404000000,\n,,
0.314015522000000,9,,
0.314102398000000,6,,
0.314189276000000,\n,,
0.316013706000000,9,,
0.316100582000000,6,,
0.316187460000000,\n,,
0.318011890000000,9,,
0.318098766000000,6,,
0.318185644000000,\n,,
0.320010074000000,9,,
0.320096950000000,6,,
0.320183828000000,\n,,
0.322008258000000,9,,
0.322095134000000,6,,
0.322182012000000,\n,,
0.324015130000000,9,,
0.324102006000000,6,,
0.324188884000000,\n,,
0.326013314000000,9,,
0.326100192000000,6,,
0.326187068000000,\n,,
0.328011498000000,9,,
0.328098374000000,6,,
0.328185252000000,\n,,
0.330009682000000,9,,
0.330096558000000,6,,
0.330183436000000,\n,,
0.332016554000000,9,,
0.332103430000000,6,,
0.332190308000000,\n,,
0.334014738000000,9,,
0.334101614000000,6,,
0.334188492000000,\n,,
0.336012922000000,9,,
0.336099798000000,6,,
0.336186676000000,\n,,
0.338011106000000,9,,
0.338097982000000,6,,
0.338184860000000,\n,,
0.340009290000000,9,,
0.340096166000000,6,,
0.340183044000000,\n,,
0.342016162000000,9,,
0.342103038000000,6,,
0.342189916000000,\n,,
0.344014346000000,9,,
0.344101224000000,6,,
0.344188100000000,\n,,
0.346012530000000,9,,
0.346099406000000,6,,
0.346186284000000,\n,,
0.348010714000000,9,,
0.348097590000000,6,,
0.348184466000000,\n,,
0.350008898000000,9,,
0.350095774000000,6,,
0.350182652000000,\n,,
0.352015768000000,9,,
0.352102646000000,6,,
0.352189524000000,\n,,
0.354013954000000,9,,
0.354100830000000,6,,
0.354187708000000,\n,,
0.356012136000000,9,,
0.356099014000000,6,,
0.356185892000000,\n,,
0.358010322000000,9,,
0.358097198000000,6,,
0.358184076000000,\n,,
0.360008504000000,9,,
0.360095382000000,6,,
0.360182260000000,\n,,
0.362015378000000,9,,
0.362102252000000,6,,
0.362189132000000,\n,,
0.364013560000000,9,,
0.364100438000000,6,,
0.364187316000000,\n,,
0.366011746000000,9,,
0.366098622000000,6,,
0.366185500000000,\n,,
0.368009930000000,9,,
0.368096806000000,6,,
0.368183684000000,\n,,
0.370016800000000,9,,
0.370103678000000,6,,
0.370190554000000,\n,,
0.372014984000000,9,,
0.372101864000000,6,,
0.372188740000000,\n,,
0.374013170000000,9,,
0.374100046000000,6,,
0.374186924000000,\n,,
0.376011352000000,9,,
0.376098230000000,6,,
0.376185108000000,\n,,
0.378009536000000,9,,
0.378096414000000,6,,
0.378183292000000,\n,,
0.380016408000000,9,,
0.380103284000000,6,,
0.380190164000000,\n,,
0.382014594000000,9,,
0.382101470000000,6,,
0.382188348000000,\n,,
0.384012776000000,9,,
0.384099654000000,6,,
0.384186532000000,\n,,
0.386010962000000,9,,
0.386097838000000,6,,
0.386184716000000,\n,,
0.388009146000000,9,,
0.388096022000000,6,,
0.388182900000000,\n,,
0.390016016000000,9,,
0.390102894000000,6,,
0.390189772000000,\n,,
0.392014200000000,9,,
0.392101078000000,6,,
0.392187956000000,\n,,
0.394012384000000,9,,
0.394099262000000,6,,
0.394186138000000,\n,,
0.396010568000000,9,,
0.396097446000000,6,,
0.396184322000000,\n,,
0.398008752000000,9,,
0.398095630000000,6,,
0.398182508000000,\n,,
0.400015624000000,9,,
0.400102502000000,6,,
0.400189378000000,\n,,
0.402013808000000,9,,
0.402100686000000,6,,
0.402187562000000,\n,,
0.404011992000000,9,,
0.404098870000000,6,,
0.404185748000000,\n,,
0.406010176000000,9,,
0.406097054000000,6,,
0.406183930000000,\n,,
0.408017048000000,9,,
0.408103924000000,6,,
0.408190802000000,\n,,
0.410015232000000,9,,
0.410102108000000,6,,
0.410188986000000,\n,,
0.412013416000000,9,,
0.412100294000000,6,,
0.412187170000000,\n,,
0.414011600000000,9,,
0.414098478000000,6,,
0.414185354000000,\n,,
0.416009784000000,9,,
0.416096662000000,6,,
0.416183538000000,\n,,
0.418016656000000,9,,
0.418103532000000,6,,
0.418190410000000,\n,,
0.420014840000000,9,,
0.420101716000000,6,,
0.420188594000000,\n,,
0.422013024000000,9,,
0.422099900000000,6,,
0.422186778000000,\n,,
0.424011208000000,9,,
0.424098084000000,6,,
0.424184962000000,\n,,
0.426009392000000,9,,
0.426096268000000,6,,
0.426183146000000,\n,,
0.428016264000000,9,,
0.428103140000000,6,,
0.428190018000000,\n,,
0.430014448000000,9,,
0.430101324000000,6,,
0.430188202000000,\n,,
0.432012632000000,9,,
0.432099508000000,6,,
0.432186386000000,\n,,
0.434010816000000,9,,
0.434097692000000,6,,
0.434184570000000,\n,,
0.436008998000000,9,,
0.436095876000000,6,,
0.436182754000000,\n,,
0.438015870000000,9,,
0.438102748000000,6,,
0.438189626000000,\n,,
0.440014056000000,9,,
0.440100932000000,6,,
0.440187810000000,\n,,
0.442012240000000,9,,
0.442099116000000,6,,
0.442185994000000,\n,,
0.444010422000000,9,,
0.444097300000000,6,,
0.444184178000000,\n,,
0.446017294000000,9,,
0.446104172000000,6,,
0.446191050000000,\n,,
0.448015478000000,9,,
0.448102356000000,6,,
0.448189232000000,\n,,
0.450013664000000,9,,
0.450100542000000,6,,
0.450187418000000,\n,,
0.452011848000000,9,,
0.452098722000000,6,,
0.452185602000000,\n,,
0.454010032000000,9,,
0.454096906000000,6,,
0.454183784000000,\n,,
0.456016902000000,9,,
0.456103780000000,6,,
0.456190656000000,\n,,
0.458015088000000,9,,
0.458101962000000,6,,
0.458188840000000,\n,,
0.460013270000000,9,,
0.460100148000000,6,,
0.460187024000000,\n,,
0.462011454000000,9,,
0.462098332000000,6,,
0.462185208000000,\n,,
0.464009638000000,9,,
0.464096516000000,6,,
0.464183392000000,\n,,
0.466016510000000,9,,
0.466103386000000,6,,
0.466190264000000,\n,,
0.468014694000000,9,,
0.468101572000000,6,,
0.468188448000000,\n,,
0.470012878000000,9,,
0.470099754000000,6,,
0.470186632000000,\n,,
0.472011062000000,9,,
0.472097938000000,6,,
0.472184816000000,\n,,
0.474009246000000,9,,
0.474096122000000,6,,
0.474183000000000,\n,,
0.476016116000000,9,,
0.476102994000000,6,,
0.476189872000000,\n,,
0.478014302000000,9,,
0.478101178000000,6,,
0.478188056000000,\n,,
0.480012486000000,9,,
0.480099362000000,6,,
0.480186240000000,\n,,
0.482010670000000,9,,
0.482097546000000,6,,
0.482184424000000,\n,,
0.484017542000000,9,,
0.484104418000000,6,,
0.484191296000000,\n,,
0.486015724000000,9,,
0.486102602000000,6,,
0.486189480000000,\n,,
0.488013908000000,9,,
0.488100786000000,6,,
0.488187664000000,\n,,
0.490012094000000,9,,
0.490098970000000,6,,
0.490185848000000,\n,,
0.492010276000000,9,,
0.492097154000000,6,,
0.492184032000000,\n,,
0.494008460000000,9,,
0.494095336000000,6,,
0.494182216000000,\n,,
0.496015332000000,9,,
0.496102210000000,6,,
0.496189088000000,\n,,
0.498013516000000,9,,
0.498100394000000,6,,
0.498187272000000,\n,,
0.500011700000000,9,,
0.500098578000000,6,,
0.500185456000000,\n,,
0.502009884000000,9,,
0.502096760000000,6,,
0.502183638000000,\n,,
0.504016756000000,9,,
0.504103632000000,6,,
0.504190510000000,\n,,
0.506014940000000,9,,
0.506101816000000,6,,
0.506188694000000,\n,,
0.508013124000000,9,,
0.508100002000000,6,,
0.508186878000000,\n,,
0.510011308000000,9,,
0.510098184000000,6,,
0.510185064000000,\n,,
0.512009492000000,9,,
0.512096368000000,6,,
0.512183246000000,\n,,
0.514016364000000,9,,
0.514103240000000,6,,
0.514190118000000,\n,,
0.516014546000000,9,,
0.516101424000000,6,,
0.516188302000000,\n,,
0.518012730000000,9,,
0.518099608000000,6,,
0.518186486000000,\n,,
0.520010914000000,9,,
0.520097792000000,6,,
0.520184670000000,\n,,
0.522017786000000,9,,
0.522104664000000,6,,
0.522191542000000,\n,,
0.524015970000000,9,,
0.524102846000000,6,,
0.524189726000000,\n,,
0.526014154000000,9,,
0.526101032000000,6,,
0.526187910000000,\n,,
0.528012340000000,9,,
0.528099216000000,6,,
0.528186094000000,\n,,
0.530010522000000,9,,
0.530097400000000,6,,
0.530184278000000,\n,,
0.532017394000000,9,,
0.532104270000000,6,,
0.532191148000000,\n,,
0.534015578000000,9,,
0.534102456000000,6,,
0.534189334000000,\n,,
0.536013762000000,9,,
0.536100638000000,6,,
0.536187516000000,\n,,
0.538011946000000,9,,
0.538098824000000,6,,
0.538185700000000,\n,,
0.540010130000000,9,,
0.540097006000000,6,,
0.540183884000000,\n,,
0.542017002000000,9,,
0.542103878000000,6,,
0.542190756000000,\n,,
0.544015184000000,9,,
0.544102062000000,6,,
0.544188940000000,\n,,
0.546013370000000,9,,
0.546100246000000,6,,
0.546187124000000,\n,,
0.548011554000000,9,,
0.548098430000000,6,,
0.548185308000000,\n,,
0.550018424000000,9,,
0.550105302000000,6,,
0.550192180000000,\n,,
0.552016608000000,9,,
0.552103486000000,6,,
0.552190364000000,\n,,
0.554014794000000,9,,
0.554101670000000,6,,
0.554188548000000,\n,,
0.556012976000000,9,,
0.556099854000000,6,,
0.556186732000000,\n,,
0.558011160000000,9,,
0.558098038000000,6,,
0.558184916000000,\n,,
0.560018032000000,9,,
0.560104910000000,6,,
0.560191786000000,\n,,
0.562016216000000,9,,
0.562103094000000,6,,
0.562189970000000,\n,,
0.564014400000000,9,,
0.564101278000000,6,,
0.564188154000000,\n,,
0.566012584000000,9,,
0.566099462000000,6,,
0.566186340000000,\n,,
0.568010768000000,9,,
0.568097644000000,6,,
0.568184522000000,\n,,
0.570017642000000,9,,
0.570104516000000,6,,
0.570191394000000,\n,,
0.572015824000000,9,,
0.572102700000000,6,,
0.572189578000000,\n,,
0.574014006000000,9,,
0.574100884000000,6,,
0.574187762000000,\n,,
0.576012190000000,9,,
0.576099068000000,6,,
0.576185946000000,\n,,
0.578010376000000,9,,
0.578097254000000,6,,
0.578184128000000,\n,,
0.580017248000000,9,,
0.580104124000000,6,,
0.580191002000000,\n,,
0.582015430000000,9,,
0.582102308000000,6,,
0.582189186000000,\n,,
0.584013614000000,9,,
0.584100492000000,6,,
0.584187370000000,\n,,
0.586011798000000,9,,
0.586098676000000,6,,
0.586185554000000,\n,,
0.588009982000000,9,,
0.588096860000000,6,,
0.588183736000000,\n,,
0.590016854000000,9,,
0.590103732000000,6,,
0.590190608000000,\n,,
0.592015038000000,9,,
0.592101916000000,6,,
0.592188792000000,\n,,
0.594013222000000,9,,
0.594100100000000,6,,
0.594186976000000,\n,,
0.596011406000000,9,,
0.596098284000000,6,,
0.596185160000000,\n,,
0.598018278000000,9,,
0.598105154000000,6,,
0.598192032000000,\n,,
0.600016462000000,9,,
0.600103340000000,6,,
0.600190216000000,\n,,
0.602014646000000,9,,
0.602101522000000,6,,
0.602188400000000,\n,,
0.604012830000000,9,,
0.604099708000000,6,,
0.604186584000000,\n,,
0.606011014000000,9,,
0.606097888000000,6,,
0.606184768000000,\n,,
0.608017886000000,9,,
0.608104762000000,6,,
0.608191640000000,\n,,
0.610016068000000,9,,
0.610102946000000,6,,
0.610189822000000,\n,,
0.612014252000000,9,,
0.612101130000000,6,,
0.612188006000000,\n,,
0.614012436000000,9,,
0.614099312000000,6,,
0.614186190000000,\n,,
0.616010622000000,9,,
0.616097498000000,6,,
0.616184374000000,\n,,
0.618017492000000,9,,
0.618104368000000,6,,
0.618191246000000,\n,,
0.620015676000000,9,,
0.620102552000000,6,,
0.620189430000000,\n,,
0.622013860000000,9,,
0.622100736000000,6,,
0.622187616000000,\n,,
0.624012042000000,9,,
0.624098920000000,6,,
0.624185798000000,\n,,
0.626010226000000,9,,
0.626097104000000,6,,
0.626183982000000,\n,,
0.628017100000000,9,,
0.628103976000000,6,,
0.628190854000000,\n,,
0.630006596000000,9,,
0.630093472000000,6,,
0.630180350000000,\n,,
0.632013466000000,9,,
0.632100344000000,6,,
0.632187222000000,\n,,
0.634011650000000,9,,
0.634098528000000,6,,
0.634185406000000,\n,,
0.636018522000000,9,,
0.636105398000000,6,,
0.636192276000000,\n,,
0.638016706000000,9,,
0.638103582000000,6,,
0.638190460000000,\n,,
0.640014890000000,9,,
0.640101768000000,6,,
0.640188644000000,\n,,
0.642013076000000,9,,
0.642099950000000,6,,
0.642186830000000,\n,,
0.644011258000000,9,,
0.644098134000000,6,,
0.644185012000000,\n,,
0.646018130000000,9,,
0.646105008000000,6,,
0.646191884000000,\n,,
0.648016314000000,9,,
0.648103190000000,6,,
0.648190068000000,\n,,
0.650014496000000,9,,
0.650101374000000,6,,
0.650188252000000,\n,,
0.652012680000000,9,,
0.652099558000000,6,,
0.652186436000000,\n,,
0.654010864000000,9,,
0.654097742000000,6,,
0.654184618000000,\n,,
0.656017738000000,9,,
0.656104614000000,6,,
0.656191492000000,\n,,
0.658015922000000,9,,
0.658102796000000,6,,
0.658189674000000,\n,,
0.660014104000000,9,,
0.660100982000000,6,,
0.660187858000000,\n,,
0.662012288000000,9,,
0.662099166000000,6,,
0.662186042000000,\n,,
0.664019160000000,9,,
0.664106036000000,6,,
0.664192914000000,\n,,
0.666017344000000,9,,
0.666104220000000,6,,
0.666191098000000,\n,,
0.668015526000000,9,,
0.668102404000000,6,,
0.668189280000000,\n,,
0.670013710000000,9,,
0.670100588000000,6,,
0.670187466000000,\n,,
0.672011896000000,9,,
0.672098772000000,6,,
0.672185650000000,\n,,
0.674018766000000,9,,
0.674105644000000,6,,
0.674192522000000,\n,,
0.676016950000000,9,,
0.676103828000000,6,,
0.676190704000000,\n,,
0.678015134000000,9,,
0.678102010000000,6,,
0.678188890000000,\n,,
0.680013318000000,9,,
0.680100196000000,6,,
0.680187072000000,\n,,
0.682011502000000,9,,
0.682098380000000,6,,
0.682185256000000,\n,,
0.684018374000000,9,,
0.684105252000000,6,,
0.684192128000000,\n,,
0.686016556000000,9,,
0.686103434000000,6,,
0.686190312000000,\n,,
0.688014742000000,9,,
0.688101618000000,6,,
0.688188496000000,\n,,
0.690012924000000,9,,
0.690099802000000,6,,
0.690186680000000,\n,,
0.692011108000000,9,,
0.692097986000000,6,,
0.692184864000000,\n,,
0.694017980000000,9,,
0.694104858000000,6,,
0.694191734000000,\n,,
0.696016164000000,9,,
0.696103042000000,6,,
0.696189920000000,\n,,
0.698014348000000,9,,
0.698101226000000,6,,
0.698188102000000,\n,,
0.700012532000000,9,,
0.700099408000000,6,,
0.700186286000000,\n,,
0.702010716000000,9,,
0.702097594000000,6,,
0.702184470000000,\n,,
0.704017588000000,9,,
0.704104464000000,6,,
0.704191342000000,\n,,
0.706015772000000,9,,
0.706102650000000,6,,
0.706189526000000,\n,,
0.708013956000000,9,,
0.708100832000000,6,,
0.708187710000000,\n,,
0.710012140000000,9,,
0.710099016000000,6,,
0.710185894000000,\n,,
0.712019012000000,9,,
0.712105888000000,6,,
0.712192766000000,\n,,
0.714017194000000,9,,
0.714104072000000,6,,
0.714190950000000,\n,,
0.716015380000000,9,,
0.716102254000000,6,,
0.716189134000000,\n,,
0.718013562000000,9,,
0.718100440000000,6,,
0.718187318000000,\n,,
0.720011746000000,9,,
0.720098624000000,6,,
0.720185500000000,\n,,
0.722018616000000,9,,
0.722105494000000,6,,
0.722192372000000,\n,,
0.724016802000000,9,,
0.724103678000000,6,,
0.724190556000000,\n,,
0.726014984000000,9,,
0.726101864000000,6,,
0.726188742000000,\n,,
0.728013168000000,9,,
0.728100046000000,6,,
0.728186924000000,\n,,
0.730011352000000,9,,
0.730098230000000,6,,
0.730185108000000,\n,,
0.732018224000000,9,,
0.732105102000000,6,,
0.732191980000000,\n,,
0.734016408000000,9,,
0.734103286000000,6,,
0.734190164000000,\n,,
0.736014592000000,9,,
0.736101470000000,6,,
0.736188348000000,\n,,
0.738012778000000,9,,
0.738099654000000,6,,
0.738186532000000,\n,,
0.740010960000000,9,,
0.740097836000000,6,,
0.740184714000000,\n,,
0.742017832000000,9,,
0.742104708000000,6,,
0.742191586000000,\n,,
0.744016014000000,9,,
0.744102894000000,6,,
0.744189770000000,\n,,
0.746014198000000,9,,
0.746101076000000,6,,
0.746187954000000,\n,,
0.748012384000000,9,,
0.748099260000000,6,,
0.748186138000000,\n,,
0.750019254000000,9,,
0.750106132000000,6,,
0.750193010000000,\n,,
